symbol,display_symbol,label,thai_name,asset_type,exchange,market,sector,industry,country,currency,aliases,index_memberships,yfinance_symbol,enabled,searchable,coverage_status,security_type,set_symbol,source
AEONTS.BK,AEONTS,AEON THANA SINSAP (THAILAND) PUBLIC COMPANY LIMITED,บริษัท อิออน ธนสินทรัพย์ (ไทยแลนด์) จำกัด (มหาชน),stock,SET,Thailand,Finance & Securities,Financials,Thailand,THB,AEONTS|AEON THANA SINSAP (THAILAND) PUBLIC COMPANY LIMITED|AEON THANA SINSAP (THAILAND)|บริษัท อิออน ธนสินทรัพย์ (ไทยแลนด์) จำกัด (มหาชน)|อิออนธนสินทรัพย์(ไทยแลนด์)|บริษัท|อิออน|ธนสินทรัพย์|ไทยแลนด์|จำกัด|มหาชน,,AEONTS.BK,true,true,verified_set_public_listing_partial,S,AEONTS,set_public_stock_list_api
AF-F.BK,AF-F,AIRA FACTORING PUBLIC COMPANY LIMITED,บริษัท ไอร่า แฟคตอริ่ง จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Financials,Thailand,THB,AF-F|AF|AIRA FACTORING PUBLIC COMPANY LIMITED|AIRA FACTORING|บริษัท ไอร่า แฟคตอริ่ง จำกัด (มหาชน)|ไอร่าแฟคตอริ่ง|บริษัท|ไอร่า|แฟคตอริ่ง|จำกัด|มหาชน|DM-F,,AF-F.BK,true,true,verified_set_public_listing_partial,F,AF-F,set_public_stock_list_api
AF.BK,AF,AIRA FACTORING PUBLIC COMPANY LIMITED,บริษัท ไอร่า แฟคตอริ่ง จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Financials,Thailand,THB,AF|AIRA FACTORING PUBLIC COMPANY LIMITED|AIRA FACTORING|บริษัท ไอร่า แฟคตอริ่ง จำกัด (มหาชน)|ไอร่าแฟคตอริ่ง|บริษัท|ไอร่า|แฟคตอริ่ง|จำกัด|มหาชน|DM,,AF.BK,true,true,verified_set_public_listing_partial,S,AF,set_public_stock_list_api
AFC-F.BK,AFC-F,ASIA FIBER PUBLIC COMPANY LIMITED,บริษัท เอเซียไฟเบอร์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Fashion,Consumer Products,Thailand,THB,AFC-F|AFC|ASIA FIBER PUBLIC COMPANY LIMITED|ASIA FIBER|บริษัท เอเซียไฟเบอร์ จำกัด (มหาชน)|เอเซียไฟเบอร์|บริษัท|จำกัด|มหาชน,,AFC-F.BK,true,true,verified_set_public_listing_partial,F,AFC-F,set_public_stock_list_api
AFC.BK,AFC,ASIA FIBER PUBLIC COMPANY LIMITED,บริษัท เอเซียไฟเบอร์ จำกัด (มหาชน),stock,SET,Thailand,Fashion,Consumer Products,Thailand,THB,AFC|ASIA FIBER PUBLIC COMPANY LIMITED|ASIA FIBER|บริษัท เอเซียไฟเบอร์ จำกัด (มหาชน)|เอเซียไฟเบอร์|บริษัท|จำกัด|มหาชน,,AFC.BK,true,true,verified_set_public_listing_partial,S,AFC,set_public_stock_list_api
AGE-F.BK,AGE-F,ASIA GREEN ENERGY PUBLIC COMPANY LIMITED,บริษัท เอเชีย กรีน เอนเนอจี จำกัด (มหาชน),foreign_stock,SET,Thailand,Energy & Utilities,Resources,Thailand,THB,AGE-F|AGE|ASIA GREEN ENERGY PUBLIC COMPANY LIMITED|ASIA GREEN ENERGY|บริษัท เอเชีย กรีน เอนเนอจี จำกัด (มหาชน)|เอเชียกรีนเอนเนอจี|บริษัท|เอเชีย|กรีน|เอนเนอจี|จำกัด|มหาชน,,AGE-F.BK,true,true,verified_set_public_listing_partial,F,AGE-F,set_public_stock_list_api
AGE.BK,AGE,ASIA GREEN ENERGY PUBLIC COMPANY LIMITED,บริษัท เอเชีย กรีน เอนเนอจี จำกัด (มหาชน),stock,SET,Thailand,Energy & Utilities,Resources,Thailand,THB,AGE|ASIA GREEN ENERGY PUBLIC COMPANY LIMITED|ASIA GREEN ENERGY|บริษัท เอเชีย กรีน เอนเนอจี จำกัด (มหาชน)|เอเชียกรีนเอนเนอจี|บริษัท|เอเชีย|กรีน|เอนเนอจี|จำกัด|มหาชน,,AGE.BK,true,true,verified_set_public_listing_partial,S,AGE,set_public_stock_list_api
AH-F.BK,AH-F,AAPICO HITECH PUBLIC COMPANY LIMITED,บริษัท อาปิโก ไฮเทค จำกัด (มหาชน),foreign_stock,SET,Thailand,Automotive,Industrials,Thailand,THB,AH-F|AH|AAPICO HITECH PUBLIC COMPANY LIMITED|AAPICO HITECH|บริษัท อาปิโก ไฮเทค จำกัด (มหาชน)|อาปิโกไฮเทค|บริษัท|อาปิโก|ไฮเทค|จำกัด|มหาชน,,AH-F.BK,true,true,verified_set_public_listing_partial,F,AH-F,set_public_stock_list_api
AH.BK,AH,AAPICO HITECH PUBLIC COMPANY LIMITED,บริษัท อาปิโก ไฮเทค จำกัด (มหาชน),stock,SET,Thailand,Automotive,Industrials,Thailand,THB,AH|AAPICO HITECH PUBLIC COMPANY LIMITED|AAPICO HITECH|บริษัท อาปิโก ไฮเทค จำกัด (มหาชน)|อาปิโกไฮเทค|บริษัท|อาปิโก|ไฮเทค|จำกัด|มหาชน,,AH.BK,true,true,verified_set_public_listing_partial,S,AH,set_public_stock_list_api
AHC-F.BK,AHC-F,AIKCHOL HOSPITAL PUBLIC COMPANY LIMITED,บริษัท โรงพยาบาลเอกชล จำกัด (มหาชน),foreign_stock,SET,Thailand,Healthcare Services,Services,Thailand,THB,AHC-F|AHC|AIKCHOL HOSPITAL PUBLIC COMPANY LIMITED|AIKCHOL HOSPITAL|บริษัท โรงพยาบาลเอกชล จำกัด (มหาชน)|โรงพยาบาลเอกชล|บริษัท|จำกัด|มหาชน,,AHC-F.BK,true,true,verified_set_public_listing_partial,F,AHC-F,set_public_stock_list_api
AHC.BK,AHC,AIKCHOL HOSPITAL PUBLIC COMPANY LIMITED,บริษัท โรงพยาบาลเอกชล จำกัด (มหาชน),stock,SET,Thailand,Healthcare Services,Services,Thailand,THB,AHC|AIKCHOL HOSPITAL PUBLIC COMPANY LIMITED|AIKCHOL HOSPITAL|บริษัท โรงพยาบาลเอกชล จำกัด (มหาชน)|โรงพยาบาลเอกชล|บริษัท|จำกัด|มหาชน,,AHC.BK,true,true,verified_set_public_listing_partial,S,AHC,set_public_stock_list_api
AI-F.BK,AI-F,ASIAN INSULATORS PUBLIC COMPANY LIMITED,บริษัท เอเชียน อินซูเลเตอร์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Energy & Utilities,Resources,Thailand,THB,AI-F|AI|ASIAN INSULATORS PUBLIC COMPANY LIMITED|ASIAN INSULATORS|บริษัท เอเชียน อินซูเลเตอร์ จำกัด (มหาชน)|เอเชียนอินซูเลเตอร์|บริษัท|เอเชียน|อินซูเลเตอร์|จำกัด|มหาชน,,AI-F.BK,true,true,verified_set_public_listing_partial,F,AI-F,set_public_stock_list_api
AI.BK,AI,ASIAN INSULATORS PUBLIC COMPANY LIMITED,บริษัท เอเชียน อินซูเลเตอร์ จำกัด (มหาชน),stock,SET,Thailand,Energy & Utilities,Resources,Thailand,THB,AI|ASIAN INSULATORS PUBLIC COMPANY LIMITED|ASIAN INSULATORS|บริษัท เอเชียน อินซูเลเตอร์ จำกัด (มหาชน)|เอเชียนอินซูเลเตอร์|บริษัท|เอเชียน|อินซูเลเตอร์|จำกัด|มหาชน,,AI.BK,true,true,verified_set_public_listing_partial,S,AI,set_public_stock_list_api
AIE-F.BK,AIE-F,AI ENERGY PUBLIC COMPANY LIMITED,บริษัท เอไอ เอนเนอร์จี จำกัด (มหาชน),foreign_stock,SET,Thailand,Energy & Utilities,Resources,Thailand,THB,AIE-F|AIE|AI ENERGY PUBLIC COMPANY LIMITED|AI ENERGY|บริษัท เอไอ เอนเนอร์จี จำกัด (มหาชน)|เอไอเอนเนอร์จี|บริษัท|เอไอ|เอนเนอร์จี|จำกัด|มหาชน,,AIE-F.BK,true,true,verified_set_public_listing_partial,F,AIE-F,set_public_stock_list_api
AIE.BK,AIE,AI ENERGY PUBLIC COMPANY LIMITED,บริษัท เอไอ เอนเนอร์จี จำกัด (มหาชน),stock,SET,Thailand,Energy & Utilities,Resources,Thailand,THB,AIE|AI ENERGY PUBLIC COMPANY LIMITED|AI ENERGY|บริษัท เอไอ เอนเนอร์จี จำกัด (มหาชน)|เอไอเอนเนอร์จี|บริษัท|เอไอ|เอนเนอร์จี|จำกัด|มหาชน,,AIE.BK,true,true,verified_set_public_listing_partial,S,AIE,set_public_stock_list_api
AIMCG-F.BK,AIMCG-F,AIM COMMERCIAL GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ เอไอเอ็ม คอมเมอร์เชียล โกรท,reit,SET,Thailand,Property Fund & REITs,Property & Construction,Thailand,THB,AIMCG-F|AIMCG|AIM COMMERCIAL GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ เอไอเอ็ม คอมเมอร์เชียล โกรท|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เอไอเอ็มคอมเมอร์เชียลโกรท|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์|เอไอเอ็ม|คอมเมอร์เชียล|โกรท,,AIMCG-F.BK,true,true,verified_set_public_listing_partial,F,AIMCG-F,set_public_stock_list_api
AIMCG.BK,AIMCG,AIM COMMERCIAL GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ เอไอเอ็ม คอมเมอร์เชียล โกรท,reit,SET,Thailand,Property Fund & REITs,Property & Construction,Thailand,THB,AIMCG|AIM COMMERCIAL GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ เอไอเอ็ม คอมเมอร์เชียล โกรท|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เอไอเอ็มคอมเมอร์เชียลโกรท|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์|เอไอเอ็ม|คอมเมอร์เชียล|โกรท,,AIMCG.BK,true,true,verified_set_public_listing_partial,S,AIMCG,set_public_stock_list_api
AIMIRT-F.BK,AIMIRT-F,AIM INDUSTRIAL GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ เอไอเอ็ม อินดัสเทรียล โกรท,reit,SET,Thailand,Property Fund & REITs,Property & Construction,Thailand,THB,AIMIRT-F|AIMIRT|AIM INDUSTRIAL GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ เอไอเอ็ม อินดัสเทรียล โกรท|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เอไอเอ็มอินดัสเทรียลโกรท|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์|เอไอเอ็ม|อินดัสเทรียล|โกรท,,AIMIRT-F.BK,true,true,verified_set_public_listing_partial,F,AIMIRT-F,set_public_stock_list_api
AIMIRT.BK,AIMIRT,AIM INDUSTRIAL GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ เอไอเอ็ม อินดัสเทรียล โกรท,reit,SET,Thailand,Property Fund & REITs,Property & Construction,Thailand,THB,AIMIRT|AIM INDUSTRIAL GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ เอไอเอ็ม อินดัสเทรียล โกรท|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เอไอเอ็มอินดัสเทรียลโกรท|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์|เอไอเอ็ม|อินดัสเทรียล|โกรท,,AIMIRT.BK,true,true,verified_set_public_listing_partial,S,AIMIRT,set_public_stock_list_api
AIRA-F.BK,AIRA-F,AIRA CAPITAL PUBLIC COMPANY LIMITED,บริษัท ไอร่า แคปปิตอล จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Financials,Thailand,THB,AIRA-F|AIRA|AIRA CAPITAL PUBLIC COMPANY LIMITED|AIRA CAPITAL|บริษัท ไอร่า แคปปิตอล จำกัด (มหาชน)|ไอร่าแคปปิตอล|บริษัท|ไอร่า|แคปปิตอล|จำกัด|มหาชน,,AIRA-F.BK,true,true,verified_set_public_listing_partial,F,AIRA-F,set_public_stock_list_api
AIRA.BK,AIRA,AIRA CAPITAL PUBLIC COMPANY LIMITED,บริษัท ไอร่า แคปปิตอล จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Financials,Thailand,THB,AIRA|AIRA CAPITAL PUBLIC COMPANY LIMITED|AIRA CAPITAL|บริษัท ไอร่า แคปปิตอล จำกัด (มหาชน)|ไอร่าแคปปิตอล|บริษัท|ไอร่า|แคปปิตอล|จำกัด|มหาชน,,AIRA.BK,true,true,verified_set_public_listing_partial,S,AIRA,set_public_stock_list_api
AIT-F.BK,AIT-F,"ADVANCED INFORMATION TECHNOLOGY PUBLIC CO.,LTD.",บริษัท แอ็ดวานซ์อินฟอร์เมชั่นเทคโนโลยี จำกัด (มหาชน),foreign_stock,SET,Thailand,Information & Communication Technology,Technology,Thailand,THB,"AIT-F|AIT|ADVANCED INFORMATION TECHNOLOGY PUBLIC CO.,LTD.|ADVANCED INFORMATION TECHNOLOGY CO.,LTD.|บริษัท แอ็ดวานซ์อินฟอร์เมชั่นเทคโนโลยี จำกัด (มหาชน)|แอ็ดวานซ์อินฟอร์เมชั่นเทคโนโลยี|บริษัท|จำกัด|มหาชน",,AIT-F.BK,true,true,verified_set_public_listing_partial,F,AIT-F,set_public_stock_list_api
AIT.BK,AIT,"ADVANCED INFORMATION TECHNOLOGY PUBLIC CO.,LTD.",บริษัท แอ็ดวานซ์อินฟอร์เมชั่นเทคโนโลยี จำกัด (มหาชน),stock,SET,Thailand,Information & Communication Technology,Technology,Thailand,THB,"AIT|ADVANCED INFORMATION TECHNOLOGY PUBLIC CO.,LTD.|ADVANCED INFORMATION TECHNOLOGY CO.,LTD.|บริษัท แอ็ดวานซ์อินฟอร์เมชั่นเทคโนโลยี จำกัด (มหาชน)|แอ็ดวานซ์อินฟอร์เมชั่นเทคโนโลยี|บริษัท|จำกัด|มหาชน",,AIT.BK,true,true,verified_set_public_listing_partial,S,AIT,set_public_stock_list_api
